分拣中心,日期,班次,正式工人数,临时工人数
SC28,15,08:00-16:00,78,39
SC28,15,12:00-20:00,33,52
SC28,15,14:00-22:00,58,84
SC28,15,16:00-24:00,26,65
SC28,16,00:00-08:00,75,74
SC28,16,05:00-13:00,71,59
SC28,16,08:00-16:00,36,55
SC28,16,12:00-20:00,92,68
SC28,16,14:00-22:00,86,38
SC28,16,16:00-24:00,84,83
SC28,17,00:00-08:00,77,72
SC28,17,05:00-13:00,43,65
SC28,17,08:00-16:00,75,85
SC28,17,12:00-20:00,79,15
SC28,17,14:00-22:00,20,64
SC28,17,16:00-24:00,26,40
SC28,18,00:00-08:00,44,32
SC28,18,05:00-13:00,61,94
SC28,18,08:00-16:00,93,50
SC28,18,12:00-20:00,48,89
SC28,18,14:00-22:00,91,22
SC28,18,16:00-24:00,77,95
SC28,19,00:00-08:00,43,58
SC28,19,05:00-13:00,108,62
SC28,19,08:00-16:00,67,92
SC28,19,12:00-20:00,108,75
SC28,19,14:00-22:00,85,4
SC28,19,16:00-24:00,62,58
SC28,20,00:00-08:00,64,25
SC28,20,05:00-13:00,22,93
SC28,20,08:00-16:00,19,110
SC28,20,12:00-20:00,73,84
SC28,20,14:00-22:00,33,28
SC28,20,16:00-24:00,17,88
SC28,21,00:00-08:00,67,44
SC28,21,05:00-13:00,41,60
SC28,21,08:00-16:00,29,22
SC28,21,12:00-20:00,59,87
SC28,21,14:00-22:00,15,89
SC28,21,16:00-24:00,76,69
SC28,22,00:00-08:00,48,40
SC28,22,05:00-13:00,31,32
SC28,22,08:00-16:00,45,91
SC28,22,12:00-20:00,16,100
SC28,22,14:00-22:00,51,57
SC28,22,16:00-24:00,73,55
SC28,23,00:00-08:00,58,91
SC28,23,05:00-13:00,102,66
SC28,23,08:00-16:00,47,37
SC28,23,12:00-20:00,22,41
SC28,23,14:00-22:00,75,95
SC28,23,16:00-24:00,3,91
SC28,24,00:00-08:00,31,27
SC28,24,05:00-13:00,54,40
SC28,24,08:00-16:00,80,112
SC28,24,12:00-20:00,69,42
SC28,24,14:00-22:00,55,68
SC28,24,16:00-24:00,38,39
SC28,25,00:00-08:00,38,66
SC28,25,05:00-13:00,50,54
SC28,25,08:00-16:00,68,31
SC28,25,12:00-20:00,49,19
SC28,25,14:00-22:00,24,52
SC28,25,16:00-24:00,65,108
SC28,26,00:00-08:00,64,87
SC28,26,05:00-13:00,31,50
SC28,26,08:00-16:00,88,68
SC28,26,12:00-20:00,90,67
SC28,26,14:00-22:00,71,68
SC28,26,16:00-24:00,91,20
SC28,27,00:00-08:00,62,65
SC28,27,05:00-13:00,95,104
SC28,27,08:00-16:00,68,68
SC28,27,12:00-20:00,51,52
SC28,27,14:00-22:00,40,45
SC28,27,16:00-24:00,82,73
SC28,28,00:00-08:00,52,38
SC28,28,05:00-13:00,29,106
SC28,28,08:00-16:00,67,77
SC28,28,12:00-20:00,100,54
SC28,28,14:00-22:00,84,41
SC28,28,16:00-24:00,30,86
SC28,29,00:00-08:00,74,78
SC28,29,05:00-13:00,3,42
SC28,29,08:00-16:00,62,95
SC28,29,12:00-20:00,28,71
SC28,29,14:00-22:00,69,69
SC28,29,16:00-24:00,23,57
SC28,30,00:00-08:00,25,57
SC28,30,05:00-13:00,74,76
SC28,30,08:00-16:00,103,37
SC28,30,12:00-20:00,59,100
SC28,30,14:00-22:00,47,84
SC28,30,16:00-24:00,54,54
SC29,1,00:00-08:00,9,83
SC29,1,05:00-13:00,82,31
SC29,1,08:00-16:00,74,65
SC29,1,12:00-20:00,69,89
SC29,1,14:00-22:00,26,67
SC29,1,16:00-24:00,48,55
SC29,2,00:00-08:00,60,72
SC29,2,05:00-13:00,29,59
SC29,2,08:00-16:00,56,34
SC29,2,12:00-20:00,42,35
SC29,2,14:00-22:00,62,77
SC29,2,16:00-24:00,57,63
SC29,3,00:00-08:00,77,89
SC29,3,05:00-13:00,32,72
SC29,3,08:00-16:00,32,109
SC29,3,12:00-20:00,77,85
SC29,3,14:00-22:00,109,96
SC29,3,16:00-24:00,23,38
SC29,4,00:00-08:00,62,115
SC29,4,05:00-13:00,28,76
SC29,4,08:00-16:00,107,61
SC29,4,12:00-20:00,45,60
SC29,4,14:00-22:00,78,62
SC29,4,16:00-24:00,57,56
SC29,5,00:00-08:00,35,105
SC29,5,05:00-13:00,66,97
SC29,5,08:00-16:00,65,30
SC29,5,12:00-20:00,36,105
SC29,5,14:00-22:00,48,38
SC29,5,16:00-24:00,9,38
SC29,6,00:00-08:00,62,57
SC29,6,05:00-13:00,84,41
SC29,6,08:00-16:00,37,8
SC29,6,12:00-20:00,40,50
SC29,6,14:00-22:00,61,79
SC29,6,16:00-24:00,38,62
SC29,7,00:00-08:00,94,86
SC29,7,05:00-13:00,33,60
SC29,7,08:00-16:00,70,63
SC29,7,12:00-20:00,57,61
SC29,7,14:00-22:00,98,116
SC29,7,16:00-24:00,108,87
SC29,8,00:00-08:00,98,89
SC29,8,05:00-13:00,86,57
SC29,8,08:00-16:00,34,35
SC29,8,12:00-20:00,46,42
SC29,8,14:00-22:00,41,44
SC29,8,16:00-24:00,43,92
SC29,9,00:00-08:00,82,7
SC29,9,05:00-13:00,17,90
SC29,9,08:00-16:00,83,95
SC29,9,12:00-20:00,18,75
SC29,9,14:00-22:00,40,58
SC29,9,16:00-24:00,64,28
SC29,10,00:00-08:00,26,72
SC29,10,05:00-13:00,104,12
SC29,10,08:00-16:00,77,85
SC29,10,12:00-20:00,91,22
SC29,10,14:00-22:00,36,68
SC29,10,16:00-24:00,36,93
SC29,11,00:00-08:00,31,56
SC29,11,05:00-13:00,76,91
SC29,11,08:00-16:00,76,20
SC29,11,12:00-20:00,52,51
SC29,11,14:00-22:00,37,54
SC29,11,16:00-24:00,71,60
SC29,12,00:00-08:00,20,58
SC29,12,05:00-13:00,93,66
SC29,12,08:00-16:00,72,96
SC29,12,12:00-20:00,12,96
SC29,12,14:00-22:00,52,47
SC29,12,16:00-24:00,67,74
SC29,13,00:00-08:00,86,68
SC29,13,05:00-13:00,96,72
SC29,13,08:00-16:00,95,74
SC29,13,12:00-20:00,50,63
SC29,13,14:00-22:00,26,26
SC29,13,16:00-24:00,32,82
SC29,14,00:00-08:00,105,71
SC29,14,05:00-13:00,36,41
SC29,14,08:00-16:00,53,51
SC29,14,12:00-20:00,112,68
SC29,14,14:00-22:00,97,55
SC29,14,16:00-24:00,50,60
SC29,15,00:00-08:00,62,96
SC29,15,05:00-13:00,37,52
SC29,15,08:00-16:00,78,39
SC29,15,12:00-20:00,33,52
SC29,15,14:00-22:00,58,84
SC29,15,16:00-24:00,26,65
SC29,16,00:00-08:00,75,74
SC29,16,05:00-13:00,71,59
SC29,16,08:00-16:00,36,55
SC29,16,12:00-20:00,92,68
SC29,16,14:00-22:00,86,38
SC29,16,16:00-24:00,84,83
SC29,17,00:00-08:00,77,72
SC29,17,05:00-13:00,43,65
SC29,17,08:00-16:00,75,85
SC29,17,12:00-20:00,79,15
SC29,17,14:00-22:00,20,64
SC29,17,16:00-24:00,26,40
SC29,18,00:00-08:00,44,32
SC29,18,05:00-13:00,61,94
SC29,18,08:00-16:00,93,50
SC29,18,12:00-20:00,48,89
SC29,18,14:00-22:00,91,22
SC29,18,16:00-24:00,77,95
SC29,19,00:00-08:00,43,58
SC29,19,05:00-13:00,108,62
SC29,19,08:00-16:00,67,92
SC29,19,12:00-20:00,108,75
SC29,19,14:00-22:00,85,4
SC29,19,16:00-24:00,62,58
SC29,20,00:00-08:00,64,25
SC29,20,05:00-13:00,22,93
SC29,20,08:00-16:00,19,110
SC29,20,12:00-20:00,73,84
SC29,20,14:00-22:00,33,28
SC29,20,16:00-24:00,17,88
SC29,21,00:00-08:00,67,44
SC29,21,05:00-13:00,41,60
SC29,21,08:00-16:00,29,22
SC29,21,12:00-20:00,59,87
SC29,21,14:00-22:00,15,89
SC29,21,16:00-24:00,76,69
SC29,22,00:00-08:00,48,40
SC29,22,05:00-13:00,31,32
SC29,22,08:00-16:00,45,91
SC29,22,12:00-20:00,16,100
SC29,22,14:00-22:00,51,57
SC29,22,16:00-24:00,73,55
SC29,23,00:00-08:00,58,91
SC29,23,05:00-13:00,102,66
SC29,23,08:00-16:00,47,37
SC29,23,12:00-20:00,22,41
SC29,23,14:00-22:00,75,95
SC29,23,16:00-24:00,3,91
SC29,24,00:00-08:00,31,27
SC29,24,05:00-13:00,54,40
SC29,24,08:00-16:00,80,112
SC29,24,12:00-20:00,69,42
SC29,24,14:00-22:00,55,68
SC29,24,16:00-24:00,38,39
SC29,25,00:00-08:00,38,66
SC29,25,05:00-13:00,50,54
SC29,25,08:00-16:00,68,31
SC29,25,12:00-20:00,49,19
SC29,25,14:00-22:00,24,52
SC29,25,16:00-24:00,65,108
SC29,26,00:00-08:00,64,87
SC29,26,05:00-13:00,31,50
SC29,26,08:00-16:00,88,68
SC29,26,12:00-20:00,90,67
SC29,26,14:00-22:00,71,68
SC29,26,16:00-24:00,91,20
SC29,27,00:00-08:00,62,65
SC29,27,05:00-13:00,95,104
SC29,27,08:00-16:00,68,68
SC29,27,12:00-20:00,51,52
SC29,27,14:00-22:00,40,45
SC29,27,16:00-24:00,82,73
SC29,28,00:00-08:00,52,38
SC29,28,05:00-13:00,29,106
SC29,28,08:00-16:00,67,77
SC29,28,12:00-20:00,100,54
SC29,28,14:00-22:00,84,41
SC29,28,16:00-24:00,30,86
SC29,29,00:00-08:00,74,78
SC29,29,05:00-13:00,3,42
SC29,29,08:00-16:00,62,95
SC29,29,12:00-20:00,28,71
SC29,29,14:00-22:00,69,69
SC29,29,16:00-24:00,23,57
SC29,30,00:00-08:00,25,57
SC29,30,05:00-13:00,74,76
SC29,30,08:00-16:00,103,37
SC29,30,12:00-20:00,59,100
SC29,30,14:00-22:00,47,84
SC29,30,16:00-24:00,54,54
SC3,1,00:00-08:00,9,83
SC3,1,05:00-13:00,82,31
SC3,1,08:00-16:00,74,65
SC3,1,12:00-20:00,69,89
SC3,1,14:00-22:00,26,67
SC3,1,16:00-24:00,48,55
SC3,2,00:00-08:00,60,72
SC3,2,05:00-13:00,29,59
SC3,2,08:00-16:00,56,34
SC3,2,12:00-20:00,42,35
SC3,2,14:00-22:00,62,77
SC3,2,16:00-24:00,57,63
SC3,3,00:00-08:00,77,89
SC3,3,05:00-13:00,32,72
SC3,3,08:00-16:00,32,109
SC3,3,12:00-20:00,77,85
SC3,3,14:00-22:00,109,96
SC3,3,16:00-24:00,23,38
SC3,4,00:00-08:00,62,115
SC3,4,05:00-13:00,28,76
SC3,4,08:00-16:00,107,61
SC3,4,12:00-20:00,45,60
SC3,4,14:00-22:00,78,62
SC3,4,16:00-24:00,57,56
SC3,5,00:00-08:00,35,105
SC3,5,05:00-13:00,66,97
SC3,5,08:00-16:00,65,30
SC3,5,12:00-20:00,36,105
SC3,5,14:00-22:00,48,38
SC3,5,16:00-24:00,9,38
SC3,6,00:00-08:00,62,57
SC3,6,05:00-13:00,84,41
SC3,6,08:00-16:00,37,8
SC3,6,12:00-20:00,40,50
SC3,6,14:00-22:00,61,79
SC3,6,16:00-24:00,38,62
SC3,7,00:00-08:00,94,86
SC3,7,05:00-13:00,33,60
SC3,7,08:00-16:00,70,63
SC3,7,12:00-20:00,57,61
SC3,7,14:00-22:00,98,116
SC3,7,16:00-24:00,108,87
SC3,8,00:00-08:00,98,89
SC3,8,05:00-13:00,86,57
SC3,8,08:00-16:00,34,35
SC3,8,12:00-20:00,46,42
SC3,8,14:00-22:00,41,44
SC3,8,16:00-24:00,43,92
SC3,9,00:00-08:00,82,7
SC3,9,05:00-13:00,17,90
SC3,9,08:00-16:00,83,95
SC3,9,12:00-20:00,18,75
SC3,9,14:00-22:00,40,58
SC3,9,16:00-24:00,64,28
SC3,10,00:00-08:00,26,72
SC3,10,05:00-13:00,104,12
SC3,10,08:00-16:00,77,85
SC3,10,12:00-20:00,91,22
SC3,10,14:00-22:00,36,68
SC3,10,16:00-24:00,36,93
SC3,11,00:00-08:00,31,56
SC3,11,05:00-13:00,76,91
SC3,11,08:00-16:00,76,20
SC3,11,12:00-20:00,52,51
SC3,11,14:00-22:00,37,54
SC3,11,16:00-24:00,71,60
SC3,12,00:00-08:00,20,58
SC3,12,05:00-13:00,93,66
SC3,12,08:00-16:00,72,96
SC3,12,12:00-20:00,12,96
SC3,12,14:00-22:00,52,47
SC3,12,16:00-24:00,67,74
SC3,13,00:00-08:00,86,68
SC3,13,05:00-13:00,96,72
SC3,13,08:00-16:00,95,74
SC3,13,12:00-20:00,50,63
SC3,13,14:00-22:00,26,26
SC3,13,16:00-24:00,32,82
SC3,14,00:00-08:00,105,71
SC3,14,05:00-13:00,36,41
SC3,14,08:00-16:00,53,51
SC3,14,12:00-20:00,112,68
SC3,14,14:00-22:00,97,55
SC3,14,16:00-24:00,50,60
SC3,15,00:00-08:00,62,96
SC3,15,05:00-13:00,37,52
SC3,15,08:00-16:00,78,39
SC3,15,12:00-20:00,33,52
SC3,15,14:00-22:00,58,84
SC3,15,16:00-24:00,26,65
SC3,16,00:00-08:00,75,74
SC3,16,05:00-13:00,71,59
SC3,16,08:00-16:00,36,55
SC3,16,12:00-20:00,92,68
SC3,16,14:00-22:00,86,38
SC3,16,16:00-24:00,84,83
SC3,17,00:00-08:00,77,72
SC3,17,05:00-13:00,43,65
SC3,17,08:00-16:00,75,85
SC3,17,12:00-20:00,79,15
SC3,17,14:00-22:00,20,64
SC3,17,16:00-24:00,26,40
SC3,18,00:00-08:00,44,32
SC3,18,05:00-13:00,61,94
SC3,18,08:00-16:00,93,50
SC3,18,12:00-20:00,48,89
SC3,18,14:00-22:00,91,22
SC3,18,16:00-24:00,77,95
SC3,19,00:00-08:00,43,58
SC3,19,05:00-13:00,108,62
SC3,19,08:00-16:00,67,92
SC3,19,12:00-20:00,108,75
SC3,19,14:00-22:00,85,4
SC3,19,16:00-24:00,62,58
SC3,20,00:00-08:00,64,25
SC3,20,05:00-13:00,22,93
SC3,20,08:00-16:00,19,110
SC3,20,12:00-20:00,73,84
SC3,20,14:00-22:00,33,28
SC3,20,16:00-24:00,17,88
SC3,21,00:00-08:00,67,44
SC3,21,05:00-13:00,41,60
SC3,21,08:00-16:00,29,22
SC3,21,12:00-20:00,59,87
SC3,21,14:00-22:00,15,89
SC3,21,16:00-24:00,76,69
SC3,22,00:00-08:00,48,40
SC3,22,05:00-13:00,31,32
SC3,22,08:00-16:00,45,91
SC3,22,12:00-20:00,16,100
SC3,22,14:00-22:00,51,57
SC3,22,16:00-24:00,73,55
SC3,23,00:00-08:00,58,91
SC3,23,05:00-13:00,102,66
SC3,23,08:00-16:00,47,37
SC3,23,12:00-20:00,22,41
SC3,23,14:00-22:00,75,95
SC3,23,16:00-24:00,3,91
SC3,24,00:00-08:00,31,27
SC3,24,05:00-13:00,54,40
SC3,24,08:00-16:00,80,112
SC3,24,12:00-20:00,69,42
SC3,24,14:00-22:00,55,68
SC3,24,16:00-24:00,38,39
SC3,25,00:00-08:00,38,66
SC3,25,05:00-13:00,50,54
SC3,25,08:00-16:00,68,31
SC3,25,12:00-20:00,49,19
SC3,25,14:00-22:00,24,52
SC3,25,16:00-24:00,65,108
SC3,26,00:00-08:00,64,87
SC3,26,05:00-13:00,31,50
SC3,26,08:00-16:00,88,68
SC3,26,12:00-20:00,90,67
SC3,26,14:00-22:00,71,68
SC3,26,16:00-24:00,91,20
SC3,27,00:00-08:00,62,65
SC3,27,05:00-13:00,95,104
SC3,27,08:00-16:00,68,68
SC3,27,12:00-20:00,51,52
SC3,27,14:00-22:00,40,45
SC3,27,16:00-24:00,82,73
SC3,28,00:00-08:00,52,38
SC3,28,05:00-13:00,29,106
SC3,28,08:00-16:00,67,77
SC3,28,12:00-20:00,100,54
SC3,28,14:00-22:00,84,41
SC3,28,16:00-24:00,30,86
SC3,29,00:00-08:00,74,78
SC3,29,05:00-13:00,3,42
SC3,29,08:00-16:00,62,95
SC3,29,12:00-20:00,28,71
SC3,29,14:00-22:00,69,69
SC3,29,16:00-24:00,23,57
SC3,30,00:00-08:00,25,57
SC3,30,05:00-13:00,74,76
SC3,30,08:00-16:00,103,37
SC3,30,12:00-20:00,59,100
SC3,30,14:00-22:00,47,84
SC3,30,16:00-24:00,54,54
SC30,1,00:00-08:00,9,83
SC30,1,05:00-13:00,82,31
SC30,1,08:00-16:00,74,65
SC30,1,12:00-20:00,69,89
SC30,1,14:00-22:00,26,67
SC30,1,16:00-24:00,48,55
SC30,2,00:00-08:00,60,72
SC30,2,05:00-13:00,29,59
SC30,2,08:00-16:00,56,34
SC30,2,12:00-20:00,42,35
SC30,2,14:00-22:00,62,77
SC30,2,16:00-24:00,57,63
SC30,3,00:00-08:00,77,89
SC30,3,05:00-13:00,32,72
SC30,3,08:00-16:00,32,109
SC30,3,12:00-20:00,77,85
SC30,3,14:00-22:00,109,96
SC30,3,16:00-24:00,23,38
SC30,4,00:00-08:00,62,115
SC30,4,05:00-13:00,28,76
SC30,4,08:00-16:00,107,61
SC30,4,12:00-20:00,45,60
SC30,4,14:00-22:00,78,62
SC30,4,16:00-24:00,57,56
SC30,5,00:00-08:00,35,105
SC30,5,05:00-13:00,66,97
SC30,5,08:00-16:00,65,30
SC30,5,12:00-20:00,36,105
SC30,5,14:00-22:00,48,38
SC30,5,16:00-24:00,9,38
SC30,6,00:00-08:00,62,57
SC30,6,05:00-13:00,84,41
SC30,6,08:00-16:00,37,8
SC30,6,12:00-20:00,40,50
SC30,6,14:00-22:00,61,79
SC30,6,16:00-24:00,38,62
SC30,7,00:00-08:00,94,86
SC30,7,05:00-13:00,33,60
SC30,7,08:00-16:00,70,63
SC30,7,12:00-20:00,57,61
SC30,7,14:00-22:00,98,116
SC30,7,16:00-24:00,108,87
SC30,8,00:00-08:00,98,89
SC30,8,05:00-13:00,86,57
SC30,8,08:00-16:00,34,35
SC30,8,12:00-20:00,46,42
SC30,8,14:00-22:00,41,44
SC30,8,16:00-24:00,43,92
SC30,9,00:00-08:00,82,7
SC30,9,05:00-13:00,17,90
SC30,9,08:00-16:00,83,95
SC30,9,12:00-20:00,18,75
SC30,9,14:00-22:00,40,58
SC30,9,16:00-24:00,64,28
SC30,10,00:00-08:00,26,72
SC30,10,05:00-13:00,104,12
SC30,10,08:00-16:00,77,85
SC30,10,12:00-20:00,91,22
SC30,10,14:00-22:00,36,68
SC30,10,16:00-24:00,36,93
SC30,11,00:00-08:00,31,56
SC30,11,05:00-13:00,76,91
SC30,11,08:00-16:00,76,20
SC30,11,12:00-20:00,52,51
SC30,11,14:00-22:00,37,54
SC30,11,16:00-24:00,71,60
SC30,12,00:00-08:00,20,58
SC30,12,05:00-13:00,93,66
SC30,12,08:00-16:00,72,96
SC30,12,12:00-20:00,12,96
SC30,12,14:00-22:00,52,47
SC30,12,16:00-24:00,67,74
SC30,13,00:00-08:00,86,68
SC30,13,05:00-13:00,96,72
SC30,13,08:00-16:00,95,74
SC30,13,12:00-20:00,50,63
SC30,13,14:00-22:00,26,26
SC30,13,16:00-24:00,32,82
SC30,14,00:00-08:00,105,71
SC30,14,05:00-13:00,36,41
SC30,14,08:00-16:00,53,51
SC30,14,12:00-20:00,112,68
SC30,14,14:00-22:00,97,55
SC30,14,16:00-24:00,50,60
SC30,15,00:00-08:00,62,96
SC30,15,05:00-13:00,37,52
SC30,15,08:00-16:00,78,39
SC30,15,12:00-20:00,33,52
SC30,15,14:00-22:00,58,84
SC30,15,16:00-24:00,26,65
SC30,16,00:00-08:00,75,74
SC30,16,05:00-13:00,71,59
SC30,16,08:00-16:00,36,55
SC30,16,12:00-20:00,92,68
SC30,16,14:00-22:00,86,38
SC30,16,16:00-24:00,84,83
SC30,17,00:00-08:00,77,72
SC30,17,05:00-13:00,43,65
SC30,17,08:00-16:00,75,85
SC30,17,12:00-20:00,79,15
SC30,17,14:00-22:00,20,64
SC30,17,16:00-24:00,26,40
SC30,18,00:00-08:00,44,32
SC30,18,05:00-13:00,61,94
SC30,18,08:00-16:00,93,50
SC30,18,12:00-20:00,48,89
SC30,18,14:00-22:00,91,22
SC30,18,16:00-24:00,77,95
SC30,19,00:00-08:00,43,58
SC30,19,05:00-13:00,108,62
SC30,19,08:00-16:00,67,92
SC30,19,12:00-20:00,108,75
SC30,19,14:00-22:00,85,4
SC30,19,16:00-24:00,62,58
SC30,20,00:00-08:00,64,25
SC30,20,05:00-13:00,22,93
SC30,20,08:00-16:00,19,110
SC30,20,12:00-20:00,73,84
SC30,20,14:00-22:00,33,28
SC30,20,16:00-24:00,17,88
SC30,21,00:00-08:00,67,44
SC30,21,05:00-13:00,41,60
SC30,21,08:00-16:00,29,22
SC30,21,12:00-20:00,59,87
SC30,21,14:00-22:00,15,89
SC30,21,16:00-24:00,76,69
SC30,22,00:00-08:00,48,40
SC30,22,05:00-13:00,31,32
SC30,22,08:00-16:00,45,91
SC30,22,12:00-20:00,16,100
SC30,22,14:00-22:00,51,57
SC30,22,16:00-24:00,73,55
SC30,23,00:00-08:00,58,91
SC30,23,05:00-13:00,102,66
SC30,23,08:00-16:00,47,37
SC30,23,12:00-20:00,22,41
SC30,23,14:00-22:00,75,95
SC30,23,16:00-24:00,3,91
SC30,24,00:00-08:00,31,27
SC30,24,05:00-13:00,54,40
SC30,24,08:00-16:00,80,112
SC30,24,12:00-20:00,69,42
SC30,24,14:00-22:00,55,68
SC30,24,16:00-24:00,38,39
SC30,25,00:00-08:00,38,66
SC30,25,05:00-13:00,50,54
SC30,25,08:00-16:00,68,31
SC30,25,12:00-20:00,49,19
SC30,25,14:00-22:00,24,52
SC30,25,16:00-24:00,65,108
SC30,26,00:00-08:00,64,87
SC30,26,05:00-13:00,31,50
SC30,26,08:00-16:00,88,68
SC30,26,12:00-20:00,90,67
SC30,26,14:00-22:00,71,68
SC30,26,16:00-24:00,91,20
SC30,27,00:00-08:00,62,65
SC30,27,05:00-13:00,95,104
SC30,27,08:00-16:00,68,68
SC30,27,12:00-20:00,51,52
SC30,27,14:00-22:00,40,45
SC30,27,16:00-24:00,82,73
SC30,28,00:00-08:00,52,38
SC30,28,05:00-13:00,29,106
SC30,28,08:00-16:00,67,77
SC30,28,12:00-20:00,100,54
SC30,28,14:00-22:00,84,41
SC30,28,16:00-24:00,30,86
SC30,29,00:00-08:00,74,78
SC30,29,05:00-13:00,3,42
SC30,29,08:00-16:00,62,95
SC30,29,12:00-20:00,28,71
SC30,29,14:00-22:00,69,69
SC30,29,16:00-24:00,23,57
SC30,30,00:00-08:00,25,57
SC30,30,05:00-13:00,74,76
SC30,30,08:00-16:00,103,37
SC30,30,12:00-20:00,59,100
SC30,30,14:00-22:00,47,84
SC30,30,16:00-24:00,54,54
SC31,1,00:00-08:00,9,83
SC31,1,05:00-13:00,82,31
SC31,1,08:00-16:00,74,65
SC31,1,12:00-20:00,69,89
SC31,1,14:00-22:00,26,67
SC31,1,16:00-24:00,48,55
SC31,2,00:00-08:00,60,72
SC31,2,05:00-13:00,29,59
SC31,2,08:00-16:00,56,34
SC31,2,12:00-20:00,42,35
SC31,2,14:00-22:00,62,77
SC31,2,16:00-24:00,57,63
SC31,3,00:00-08:00,77,89
SC31,3,05:00-13:00,32,72
SC31,3,08:00-16:00,32,109
SC31,3,12:00-20:00,77,85
SC31,3,14:00-22:00,109,96
SC31,3,16:00-24:00,23,38
SC31,4,00:00-08:00,62,115
SC31,4,05:00-13:00,28,76
SC31,4,08:00-16:00,107,61
SC31,4,12:00-20:00,45,60
SC31,4,14:00-22:00,78,62
SC31,4,16:00-24:00,57,56
SC31,5,00:00-08:00,35,105
SC31,5,05:00-13:00,66,97
SC31,5,08:00-16:00,65,30
SC31,5,12:00-20:00,36,105
SC31,5,14:00-22:00,48,38
SC31,5,16:00-24:00,9,38
SC31,6,00:00-08:00,62,57
SC31,6,05:00-13:00,84,41
SC31,6,08:00-16:00,37,8
SC31,6,12:00-20:00,40,50
SC31,6,14:00-22:00,61,79
SC31,6,16:00-24:00,38,62
SC31,7,00:00-08:00,94,86
SC31,7,05:00-13:00,33,60
SC31,7,08:00-16:00,70,63
SC31,7,12:00-20:00,57,61
SC31,7,14:00-22:00,98,116
SC31,7,16:00-24:00,108,87
SC31,8,00:00-08:00,98,89
SC31,8,05:00-13:00,86,57
SC31,8,08:00-16:00,34,35
SC31,8,12:00-20:00,46,42
SC31,8,14:00-22:00,41,44
SC31,8,16:00-24:00,43,92
SC31,9,00:00-08:00,82,7
SC31,9,05:00-13:00,17,90
SC31,9,08:00-16:00,83,95
SC31,9,12:00-20:00,18,75
SC31,9,14:00-22:00,40,58
SC31,9,16:00-24:00,64,28
SC31,10,00:00-08:00,26,72
SC31,10,05:00-13:00,104,12
SC31,10,08:00-16:00,77,85
SC31,10,12:00-20:00,91,22
SC31,10,14:00-22:00,36,68
SC31,10,16:00-24:00,36,93
SC31,11,00:00-08:00,31,56
SC31,11,05:00-13:00,76,91
SC31,11,08:00-16:00,76,20
SC31,11,12:00-20:00,52,51
SC31,11,14:00-22:00,37,54
SC31,11,16:00-24:00,71,60
SC31,12,00:00-08:00,20,58
SC31,12,05:00-13:00,93,66
SC31,12,08:00-16:00,72,96
SC31,12,12:00-20:00,12,96
SC31,12,14:00-22:00,52,47
SC31,12,16:00-24:00,67,74
SC31,13,00:00-08:00,86,68
SC31,13,05:00-13:00,96,72
SC31,13,08:00-16:00,95,74
SC31,13,12:00-20:00,50,63
SC31,13,14:00-22:00,26,26
SC31,13,16:00-24:00,32,82
SC31,14,00:00-08:00,105,71
SC31,14,05:00-13:00,36,41
SC31,14,08:00-16:00,53,51
SC31,14,12:00-20:00,112,68
SC31,14,14:00-22:00,97,55
SC31,14,16:00-24:00,50,60
SC31,15,00:00-08:00,62,96
SC31,15,05:00-13:00,37,52
SC31,15,08:00-16:00,78,39
SC31,15,12:00-20:00,33,52
SC31,15,14:00-22:00,58,84
SC31,15,16:00-24:00,26,65
SC31,16,00:00-08:00,75,74
SC31,16,05:00-13:00,71,59
SC31,16,08:00-16:00,36,55
SC31,16,12:00-20:00,92,68
SC31,16,14:00-22:00,86,38
SC31,16,16:00-24:00,84,83
SC31,17,00:00-08:00,77,72
SC31,17,05:00-13:00,43,65
SC31,17,08:00-16:00,75,85
SC31,17,12:00-20:00,79,15
SC31,17,14:00-22:00,20,64
SC31,17,16:00-24:00,26,40
SC31,18,00:00-08:00,44,32
SC31,18,05:00-13:00,61,94
SC31,18,08:00-16:00,93,50
SC31,18,12:00-20:00,48,89
SC31,18,14:00-22:00,91,22
SC31,18,16:00-24:00,77,95
SC31,19,00:00-08:00,43,58
SC31,19,05:00-13:00,108,62
SC31,19,08:00-16:00,67,92
SC31,19,12:00-20:00,108,75
SC31,19,14:00-22:00,85,4
SC31,19,16:00-24:00,62,58
SC31,20,00:00-08:00,64,25
SC31,20,05:00-13:00,22,93
SC31,20,08:00-16:00,19,110
SC31,20,12:00-20:00,73,84
SC31,20,14:00-22:00,33,28
SC31,20,16:00-24:00,17,88
SC31,21,00:00-08:00,67,44
SC31,21,05:00-13:00,41,60
SC31,21,08:00-16:00,29,22
SC31,21,12:00-20:00,59,87
SC31,21,14:00-22:00,15,89
SC31,21,16:00-24:00,76,69
SC31,22,00:00-08:00,48,40
SC31,22,05:00-13:00,31,32
SC31,22,08:00-16:00,45,91
SC31,22,12:00-20:00,16,100
SC31,22,14:00-22:00,51,57
SC31,22,16:00-24:00,73,55
SC31,23,00:00-08:00,58,91
SC31,23,05:00-13:00,102,66
SC31,23,08:00-16:00,47,37
SC31,23,12:00-20:00,22,41
SC31,23,14:00-22:00,75,95
SC31,23,16:00-24:00,3,91
SC31,24,00:00-08:00,31,27
SC31,24,05:00-13:00,54,40
SC31,24,08:00-16:00,80,112
SC31,24,12:00-20:00,69,42
