分拣中心,日期,小时,货量,
SC26,2023-12-26,20,0,
SC26,2023-12-26,21,0,
SC26,2023-12-26,22,0,
SC26,2023-12-26,23,0,
SC26,2023-12-27,0,0,
SC26,2023-12-27,1,0,
SC26,2023-12-27,2,0,
SC26,2023-12-27,3,0,
SC26,2023-12-27,4,0,
SC26,2023-12-27,5,0,
SC26,2023-12-27,6,0,
SC26,2023-12-27,7,10.63384987,
SC26,2023-12-27,8,36.47379355,
SC26,2023-12-27,9,37.34302713,
SC26,2023-12-27,10,23.59333233,
SC26,2023-12-27,11,11.58210468,
SC26,2023-12-27,12,7.710064187,
SC26,2023-12-27,13,21.9338864,
SC26,2023-12-27,14,18.93107949,
SC26,2023-12-27,15,16.32337875,
SC26,2023-12-27,16,18.93107949,
SC26,2023-12-27,17,16.48142122,
SC26,2023-12-27,18,24.62060838,
SC26,2023-12-27,19,0,
SC26,2023-12-27,20,0,
SC26,2023-12-27,21,0,
SC26,2023-12-27,22,0,
SC26,2023-12-27,23,0,
SC26,2023-12-28,0,0,
SC26,2023-12-28,1,0,
SC26,2023-12-28,2,0,
SC26,2023-12-28,3,0,
SC26,2023-12-28,4,0,
SC26,2023-12-28,5,0,
SC26,2023-12-28,6,0,
SC26,2023-12-28,7,11.32641031,
SC26,2023-12-28,8,27.34936156,
SC26,2023-12-28,9,27.74401554,
SC26,2023-12-28,10,28.77011586,
SC26,2023-12-28,11,8.090247737,
SC26,2023-12-28,12,9.037417267,
SC26,2023-12-28,13,21.2716904,
SC26,2023-12-28,14,29.24370063,
SC26,2023-12-28,15,19.37735133,
SC26,2023-12-28,16,27.42829236,
SC26,2023-12-28,17,23.00816787,
SC26,2023-12-28,18,20.48238246,
SC26,2023-12-28,19,0,
SC26,2023-12-28,20,0,
SC26,2023-12-28,21,0,
SC26,2023-12-28,22,0,
SC26,2023-12-28,23,0,
SC26,2023-12-29,0,0,
SC26,2023-12-29,1,0,
SC26,2023-12-29,2,0,
SC26,2023-12-29,3,0,
SC26,2023-12-29,4,0,
SC26,2023-12-29,5,0,
SC26,2023-12-29,6,0,
SC26,2023-12-29,7,15.48634522,
SC26,2023-12-29,8,33.30428867,
SC26,2023-12-29,9,33.38312913,
SC26,2023-12-29,10,27.23357343,
SC26,2023-12-29,11,12.175046,
SC26,2023-12-29,12,11.70200325,
SC26,2023-12-29,13,20.05909177,
SC26,2023-12-29,14,20.76865589,
SC26,2023-12-29,15,22.89734825,
SC26,2023-12-29,16,20.45329406,
SC26,2023-12-29,17,23.60691237,
SC26,2023-12-29,18,20.13793223,
SC26,2023-12-29,19,0,
SC26,2023-12-29,20,0,
SC26,2023-12-29,21,0,
SC26,2023-12-29,22,0,
SC26,2023-12-29,23,0,
SC26,2023-12-30,0,0,
SC26,2023-12-30,1,0,
SC26,2023-12-30,2,0,
SC26,2023-12-30,3,0,
SC26,2023-12-30,4,0,
SC26,2023-12-30,5,0,
SC26,2023-12-30,6,0,
SC26,2023-12-30,7,11.76171426,
SC26,2023-12-30,8,31.92177173,
SC26,2023-12-30,9,33.73302689,
SC26,2023-12-30,10,38.69429104,
SC26,2023-12-30,11,11.60421381,
SC26,2023-12-30,12,9.556707977,
SC26,2023-12-30,13,21.92049322,
SC26,2023-12-30,14,25.3855031,
SC26,2023-12-30,15,28.37801163,
SC26,2023-12-30,16,26.80300714,
SC26,2023-12-30,17,34.28427846,
SC26,2023-12-30,18,18.84923447,
SC26,2023-12-30,19,0,
SC26,2023-12-30,20,0,
SC26,2023-12-30,21,47.23269301,
SC26,2023-12-30,22,184.7806516,
SC26,2023-12-30,23,437.9673174,
SC27,2023-12-1,0,0,
SC27,2023-12-1,1,5.304315349,
SC27,2023-12-1,2,5.304315349,
SC27,2023-12-1,3,8.520447219,
SC27,2023-12-1,4,5.199441479,
SC27,2023-12-1,5,8.065993799,
SC27,2023-12-1,6,7.611540389,
SC27,2023-12-1,7,7.471708569,
SC27,2023-12-1,8,10.93254613,
SC27,2023-12-1,9,12.99506548,
SC27,2023-12-1,10,16.24615531,
SC27,2023-12-1,11,11.21220977,
SC27,2023-12-1,12,0,
SC27,2023-12-1,13,9.709017699,
SC27,2023-12-1,14,9.079774499,
SC27,2023-12-1,15,10.58296657,
SC27,2023-12-1,16,5.758768759,
SC27,2023-12-1,17,1.878435739,
SC27,2023-12-1,18,0.724823219,
SC27,2023-12-1,19,11.87641092,
SC27,2023-12-1,20,14.49825755,
SC27,2023-12-1,21,10.0935552,
SC27,2023-12-1,22,9.778933609,
SC27,2023-12-1,23,6.807507419,
SC27,2023-12-2,0,0,
SC27,2023-12-2,1,0,
SC27,2023-12-2,2,0,
SC27,2023-12-2,3,0,
SC27,2023-12-2,4,0,
SC27,2023-12-2,5,0,
SC27,2023-12-2,6,0,
SC27,2023-12-2,7,1.300551169,
SC27,2023-12-2,8,6.060442769,
SC27,2023-12-2,9,2.898762949,
SC27,2023-12-2,10,4.427487259,
SC27,2023-12-2,11,3.732612569,
SC27,2023-12-2,12,0,
SC27,2023-12-2,13,3.836843779,
SC27,2023-12-2,14,4.531718459,
SC27,2023-12-2,15,1.300551169,
SC27,2023-12-2,16,2.655556809,
SC27,2023-12-2,17,0,
SC27,2023-12-2,18,0.188751669,
SC27,2023-12-2,19,11.27200292,
SC27,2023-12-2,20,2.481838139,
SC27,2023-12-2,21,10.85507811,
SC27,2023-12-2,22,8.353529239,
SC27,2023-12-2,23,12.24482749,
SC27,2023-12-3,0,0,
SC27,2023-12-3,1,0,
SC27,2023-12-3,2,0,
SC27,2023-12-3,3,0,
SC27,2023-12-3,4,0,
SC27,2023-12-3,5,0,
SC27,2023-12-3,6,0,
SC27,2023-12-3,7,0,
SC27,2023-12-3,8,0,
SC27,2023-12-3,9,0,
SC27,2023-12-3,10,6.672973979,
SC27,2023-12-3,11,4.458620569,
SC27,2023-12-3,12,0,
SC27,2023-12-3,13,1.275487529,
SC27,2023-12-3,14,4.631616929,
SC27,2023-12-3,15,0,
SC27,2023-12-3,16,0,
SC27,2023-12-3,17,0,
SC27,2023-12-3,18,0.272108639,
SC27,2023-12-3,19,5.150606009,
SC27,2023-12-3,20,3.939631489,
SC27,2023-12-3,21,5.427400179,
SC27,2023-12-3,22,7.018966699,
SC27,2023-12-3,23,12.27805606,
SC27,2023-12-4,0,0,
SC27,2023-12-4,1,0,
SC27,2023-12-4,2,0,
SC27,2023-12-4,3,0,
SC27,2023-12-4,4,0,
SC27,2023-12-4,5,0,
SC27,2023-12-4,6,0,
SC27,2023-12-4,7,0,
SC27,2023-12-4,8,0,
SC27,2023-12-4,9,0,
SC27,2023-12-4,10,0,
SC27,2023-12-4,11,2.127799869,
SC27,2023-12-4,12,0,
SC27,2023-12-4,13,0,
SC27,2023-12-4,14,0,
SC27,2023-12-4,15,3.541965429,
SC27,2023-12-4,16,0.230748489,
SC27,2023-12-4,17,0,
SC27,2023-12-4,18,8.577774529,
SC27,2023-12-4,19,1.782881429,
SC27,2023-12-4,20,0,
SC27,2023-12-4,21,1.403471159,
SC27,2023-12-4,22,2.265767239,
SC27,2023-12-4,23,7.232592649,
SC27,2023-12-5,0,0,
SC27,2023-12-5,1,0,
SC27,2023-12-5,2,0,
SC27,2023-12-5,3,0,
SC27,2023-12-5,4,0,
SC27,2023-12-5,5,0,
SC27,2023-12-5,6,0,
SC27,2023-12-5,7,0,
SC27,2023-12-5,8,0,
SC27,2023-12-5,9,0,
SC27,2023-12-5,10,0,
SC27,2023-12-5,11,2.054789599,
SC27,2023-12-5,12,0,
SC27,2023-12-5,13,0,
SC27,2023-12-5,14,0,
SC27,2023-12-5,15,0,
SC27,2023-12-5,16,0,
SC27,2023-12-5,17,0,
SC27,2023-12-5,18,1.194687059,
SC27,2023-12-5,19,4.669501339,
SC27,2023-12-5,20,0,
SC27,2023-12-5,21,0,
SC27,2023-12-5,22,0,
SC27,2023-12-5,23,6.424110539,
SC27,2023-12-6,0,0,
SC27,2023-12-6,1,0,
SC27,2023-12-6,2,0,
SC27,2023-12-6,3,0,
SC27,2023-12-6,4,0,
SC27,2023-12-6,5,0,
SC27,2023-12-6,6,0,
SC27,2023-12-6,7,0,
SC27,2023-12-6,8,0,
SC27,2023-12-6,9,0,
SC27,2023-12-6,10,0,
SC27,2023-12-6,11,3.187991029,
SC27,2023-12-6,12,0,
SC27,2023-12-6,13,0,
SC27,2023-12-6,14,0,
SC27,2023-12-6,15,0,
SC27,2023-12-6,16,0,
SC27,2023-12-6,17,0,
SC27,2023-12-6,18,0.922418639,
SC27,2023-12-6,19,8.680287739,
SC27,2023-12-6,20,0,
SC27,2023-12-6,21,1.917897419,
SC27,2023-12-6,22,0.579150089,
SC27,2023-12-6,23,6.860964449,
SC27,2023-12-7,0,0,
SC27,2023-12-7,1,0,
SC27,2023-12-7,2,0,
SC27,2023-12-7,3,0,
SC27,2023-12-7,4,0,
SC27,2023-12-7,5,0,
SC27,2023-12-7,6,0,
SC27,2023-12-7,7,0,
SC27,2023-12-7,8,0,
SC27,2023-12-7,9,0,
SC27,2023-12-7,10,0,
SC27,2023-12-7,11,3.702195229,
SC27,2023-12-7,12,0,
SC27,2023-12-7,13,0,
SC27,2023-12-7,14,0,
SC27,2023-12-7,15,0,
SC27,2023-12-7,16,0,
SC27,2023-12-7,17,0,
SC27,2023-12-7,18,2.811559309,
SC27,2023-12-7,19,2.469007029,
SC27,2023-12-7,20,2.434751809,
SC27,2023-12-7,21,1.201563609,
SC27,2023-12-7,22,0,
SC27,2023-12-7,23,3.119856359,
SC27,2023-12-8,0,0,
SC27,2023-12-8,1,0,
SC27,2023-12-8,2,0,
SC27,2023-12-8,3,0,
SC27,2023-12-8,4,0,
SC27,2023-12-8,5,0,
SC27,2023-12-8,6,0,
SC27,2023-12-8,7,0,
SC27,2023-12-8,8,0,
SC27,2023-12-8,9,0,
SC27,2023-12-8,10,0,
SC27,2023-12-8,11,2.711429289,
SC27,2023-12-8,12,0,
SC27,2023-12-8,13,0,
SC27,2023-12-8,14,0,
SC27,2023-12-8,15,0.557671059,
SC27,2023-12-8,16,1.549083579,
SC27,2023-12-8,17,0,
SC27,2023-12-8,18,1.104657279,
SC27,2023-12-8,19,9.275263909,
SC27,2023-12-8,20,0,
SC27,2023-12-8,21,5.070307359,
SC27,2023-12-8,22,3.907961639,
SC27,2023-12-8,23,8.112918189,
SC27,2023-12-9,0,0,
SC27,2023-12-9,1,0,
SC27,2023-12-9,2,0,
SC27,2023-12-9,3,0,
SC27,2023-12-9,4,0,
SC27,2023-12-9,5,0,
SC27,2023-12-9,6,0,
SC27,2023-12-9,7,0,
SC27,2023-12-9,8,0,
SC27,2023-12-9,9,0,
SC27,2023-12-9,10,0,
SC27,2023-12-9,11,0.394557779,
SC27,2023-12-9,12,0,
SC27,2023-12-9,13,0.599276089,
SC27,2023-12-9,14,0,
SC27,2023-12-9,15,0,
SC27,2023-12-9,16,0,
SC27,2023-12-9,17,0,
SC27,2023-12-9,18,0,
SC27,2023-12-9,19,9.948078819,
SC27,2023-12-9,20,0,
SC27,2023-12-9,21,0,
SC27,2023-12-9,22,0,
SC27,2023-12-9,23,4.761881689,
SC27,2023-12-10,0,0,
SC27,2023-12-10,1,0,
SC27,2023-12-10,2,0,
SC27,2023-12-10,3,0,
SC27,2023-12-10,4,0,
SC27,2023-12-10,5,0,
SC27,2023-12-10,6,0,
SC27,2023-12-10,7,0,
SC27,2023-12-10,8,0,
SC27,2023-12-10,9,0,
SC27,2023-12-10,10,0,
SC27,2023-12-10,11,2.718270509,
SC27,2023-12-10,12,0,
SC27,2023-12-10,13,0,
SC27,2023-12-10,14,0,
SC27,2023-12-10,15,0,
SC27,2023-12-10,16,0,
SC27,2023-12-10,17,0,
SC27,2023-12-10,18,1.083690989,
SC27,2023-12-10,19,0,
SC27,2023-12-10,20,12.38953268,
SC27,2023-12-10,21,18.72352832,
SC27,2023-12-10,22,15.52247676,
SC27,2023-12-10,23,16.37382026,
SC27,2023-12-11,0,0.954576649,
SC27,2023-12-11,1,6.834555979,
SC27,2023-12-11,2,6.018836299,
SC27,2023-12-11,3,3.843583829,
SC27,2023-12-11,4,7.582299009,
SC27,2023-12-11,5,8.907843479,
SC27,2023-12-11,6,15.8074724,
SC27,2023-12-11,7,10.94714267,
SC27,2023-12-11,8,13.87013818,
SC27,2023-12-11,9,12.78251194,
SC27,2023-12-11,10,15.73949576,
SC27,2023-12-11,11,16.58920376,
SC27,2023-12-11,12,0,
SC27,2023-12-11,13,13.76817322,
SC27,2023-12-11,14,13.87013818,
SC27,2023-12-11,15,11.72887403,
SC27,2023-12-11,16,4.319420309,
SC27,2023-12-11,17,6.290742859,
SC27,2023-12-11,18,12.06875723,
SC27,2023-12-11,19,16.9970636,
SC27,2023-12-11,20,9.485644919,
SC27,2023-12-11,21,14.07406809,
SC27,2023-12-11,22,13.36031338,
SC27,2023-12-11,23,9.723563159,
SC27,2023-12-12,0,0,
SC27,2023-12-12,1,0,
SC27,2023-12-12,2,0,
SC27,2023-12-12,3,0,
SC27,2023-12-12,4,0,
SC27,2023-12-12,5,0,
SC27,2023-12-12,6,0,
SC27,2023-12-12,7,5.032482899,
SC27,2023-12-12,8,5.710947969,
SC27,2023-12-12,9,6.219796769,
SC27,2023-12-12,10,17.48231686,
SC27,2023-12-12,11,11.95282658,
SC27,2023-12-12,12,0,
SC27,2023-12-12,13,6.694722309,
SC27,2023-12-12,14,9.781738359,
SC27,2023-12-12,15,10.32451042,
SC27,2023-12-12,16,6.321566529,
SC27,2023-12-12,17,0,
SC27,2023-12-12,18,0,
SC27,2023-12-12,19,7.848112929,
SC27,2023-12-12,20,6.966108339,
SC27,2023-12-12,21,1.809773839,
SC27,2023-12-12,22,2.895317939,
SC27,2023-12-12,23,12.76698466,
SC27,2023-12-13,0,0,
SC27,2023-12-13,1,0,
SC27,2023-12-13,2,0,
SC27,2023-12-13,3,0,
SC27,2023-12-13,4,0,
SC27,2023-12-13,5,0,
SC27,2023-12-13,6,0,
SC27,2023-12-13,7,0,
SC27,2023-12-13,8,0,
SC27,2023-12-13,9,0,
SC27,2023-12-13,10,0,
SC27,2023-12-13,11,6.250695259,
SC27,2023-12-13,12,0,
SC27,2023-12-13,13,3.575879119,
SC27,2023-12-13,14,4.456198349,
SC27,2023-12-13,15,0,
SC27,2023-12-13,16,0,
SC27,2023-12-13,17,0,
SC27,2023-12-13,18,0.020743729,
SC27,2023-12-13,19,4.625490519,
SC27,2023-12-13,20,0,
SC27,2023-12-13,21,0.156177459,
SC27,2023-12-13,22,0,
SC27,2023-12-13,23,5.878252509,
SC27,2023-12-14,0,0,
SC27,2023-12-14,1,0,
SC27,2023-12-14,2,0,
SC27,2023-12-14,3,0,
SC27,2023-12-14,4,0,
SC27,2023-12-14,5,0,
SC27,2023-12-14,6,0,
SC27,2023-12-14,7,0,
SC27,2023-12-14,8,0,
SC27,2023-12-14,9,0,
SC27,2023-12-14,10,0.671671319,
SC27,2023-12-14,11,1.584103889,
SC27,2023-12-14,12,0,
SC27,2023-12-14,13,0,
SC27,2023-12-14,14,0,
SC27,2023-12-14,15,0,
SC27,2023-12-14,16,0,
SC27,2023-12-14,17,0,
SC27,2023-12-14,18,0.604083719,
SC27,2023-12-14,19,6.720761359,
SC27,2023-12-14,20,0,
SC27,2023-12-14,21,0,
SC27,2023-12-14,22,2.158598479,
SC27,2023-12-14,23,6.382823359,
SC27,2023-12-15,0,0,
SC27,2023-12-15,1,0,
SC27,2023-12-15,2,0,
SC27,2023-12-15,3,0,
SC27,2023-12-15,4,0,
SC27,2023-12-15,5,0,
SC27,2023-12-15,6,0,
SC27,2023-12-15,7,0,
SC27,2023-12-15,8,0,
SC27,2023-12-15,9,0,
SC27,2023-12-15,10,0,
SC27,2023-12-15,11,1.016516689,
SC27,2023-12-15,12,0,
SC27,2023-12-15,13,0,
SC27,2023-12-15,14,0,
SC27,2023-12-15,15,0,
SC27,2023-12-15,16,0,
SC27,2023-12-15,17,0,
SC27,2023-12-15,18,0,
SC27,2023-12-15,19,0,
SC27,2023-12-15,20,0,
SC27,2023-12-15,21,0,
SC27,2023-12-15,22,0,
SC27,2023-12-15,23,2.905358789,
SC27,2023-12-16,0,0,
SC27,2023-12-16,1,0,
SC27,2023-12-16,2,0,
SC27,2023-12-16,3,0,
SC27,2023-12-16,4,0,
SC27,2023-12-16,5,0,
SC27,2023-12-16,6,0,
SC27,2023-12-16,7,0,
SC27,2023-12-16,8,0,
SC27,2023-12-16,9,0,
SC27,2023-12-16,10,0,
SC27,2023-12-16,11,0,
SC27,2023-12-16,12,0,
SC27,2023-12-16,13,0,
SC27,2023-12-16,14,0,
SC27,2023-12-16,15,0,
SC27,2023-12-16,16,0,
SC27,2023-12-16,17,0,
SC27,2023-12-16,18,0,
SC27,2023-12-16,19,4.221527979,
SC27,2023-12-16,20,0,
SC27,2023-12-16,21,0,
SC27,2023-12-16,22,1.797648809,
SC27,2023-12-16,23,8.496981509,
SC27,2023-12-17,0,0,
SC27,2023-12-17,1,0,
SC27,2023-12-17,2,0,
SC27,2023-12-17,3,0,
SC27,2023-12-17,4,0,
SC27,2023-12-17,5,0,
SC27,2023-12-17,6,0,
SC27,2023-12-17,7,0,
SC27,2023-12-17,8,0,
SC27,2023-12-17,9,0,
SC27,2023-12-17,10,0,
SC27,2023-12-17,11,0,
SC27,2023-12-17,12,0,
SC27,2023-12-17,13,0,
SC27,2023-12-17,14,0,
SC27,2023-12-17,15,0,
SC27,2023-12-17,16,0,
SC27,2023-12-17,17,0,
SC27,2023-12-17,18,0,
SC27,2023-12-17,19,1.836537049,
SC27,2023-12-17,20,0,
SC27,2023-12-17,21,0,
SC27,2023-12-17,22,0,
SC27,2023-12-17,23,2.038141769,
SC27,2023-12-18,0,0,
SC27,2023-12-18,1,0,
SC27,2023-12-18,2,0,
SC27,2023-12-18,3,0,
SC27,2023-12-18,4,0,
SC27,2023-12-18,5,0,
SC27,2023-12-18,6,0,
SC27,2023-12-18,7,0,
SC27,2023-12-18,8,0,
SC27,2023-12-18,9,0,
SC27,2023-12-18,10,0,
SC27,2023-12-18,11,0,
SC27,2023-12-18,12,0,
SC27,2023-12-18,13,0,
SC27,2023-12-18,14,0,
SC27,2023-12-18,15,0,
SC27,2023-12-18,16,0,
SC27,2023-12-18,17,0,
SC27,2023-12-18,18,0,
SC27,2023-12-18,19,0.969734029,
SC27,2023-12-18,20,0,
SC27,2023-12-18,21,0,
SC27,2023-12-18,22,0,
SC27,2023-12-18,23,2.109982199,
SC27,2023-12-19,0,0,
SC27,2023-12-19,1,0,
SC27,2023-12-19,2,0,
SC27,2023-12-19,3,0,
SC27,2023-12-19,4,0,
SC27,2023-12-19,5,0,
SC27,2023-12-19,6,0,
SC27,2023-12-19,7,0,
SC27,2023-12-19,8,0,
SC27,2023-12-19,9,0,
SC27,2023-12-19,10,0,
SC27,2023-12-19,11,0,
SC27,2023-12-19,12,0,
SC27,2023-12-19,13,0,
SC27,2023-12-19,14,0,
SC27,2023-12-19,15,0,
SC27,2023-12-19,16,0,
SC27,2023-12-19,17,0,
SC27,2023-12-19,18,0,
SC27,2023-12-19,19,3.955551319,
SC27,2023-12-19,20,0,
SC27,2023-12-19,21,0,
SC27,2023-12-19,22,0,
SC27,2023-12-19,23,2.081076719,
SC27,2023-12-20,0,0,
SC27,2023-12-20,1,0,
SC27,2023-12-20,2,0,
SC27,2023-12-20,3,0,
SC27,2023-12-20,4,0,
SC27,2023-12-20,5,0,
SC27,2023-12-20,6,0,
SC27,2023-12-20,7,0,
SC27,2023-12-20,8,0,
SC27,2023-12-20,9,0,
SC27,2023-12-20,10,0,
SC27,2023-12-20,11,0,
SC27,2023-12-20,12,0,
SC27,2023-12-20,13,0,
SC27,2023-12-20,14,0,
SC27,2023-12-20,15,0,
SC27,2023-12-20,16,0,
SC27,2023-12-20,17,0,
SC27,2023-12-20,18,0,
SC27,2023-12-20,19,2.820632469,
SC27,2023-12-20,20,0,
SC27,2023-12-20,21,0,
SC27,2023-12-20,22,0,
SC27,2023-12-20,23,1.250412579,
SC27,2023-12-21,0,0,
SC27,2023-12-21,1,0,
SC27,2023-12-21,2,0,
SC27,2023-12-21,3,0,
SC27,2023-12-21,4,0,
SC27,2023-12-21,5,0,
SC27,2023-12-21,6,0,
SC27,2023-12-21,7,0,
SC27,2023-12-21,8,0,
SC27,2023-12-21,9,0,
SC27,2023-12-21,10,0,
SC27,2023-12-21,11,0,
SC27,2023-12-21,12,0,
SC27,2023-12-21,13,0,
SC27,2023-12-21,14,0,
SC27,2023-12-21,15,0,
SC27,2023-12-21,16,0,
SC27,2023-12-21,17,0,
SC27,2023-12-21,18,0,
SC27,2023-12-21,19,0.489552069,
SC27,2023-12-21,20,0,
SC27,2023-12-21,21,0,
SC27,2023-12-21,22,0,
SC27,2023-12-21,23,2.757027669,
SC27,2023-12-22,0,0,
SC27,2023-12-22,1,0,
SC27,2023-12-22,2,0,
SC27,2023-12-22,3,0,
SC27,2023-12-22,4,0,
SC27,2023-12-22,5,0,
SC27,2023-12-22,6,0,
SC27,2023-12-22,7,0,
SC27,2023-12-22,8,0,
SC27,2023-12-22,9,0,
SC27,2023-12-22,10,0,
SC27,2023-12-22,11,0,
SC27,2023-12-22,12,0,
SC27,2023-12-22,13,0,
SC27,2023-12-22,14,0,
SC27,2023-12-22,15,0,
SC27,2023-12-22,16,0,
SC27,2023-12-22,17,0,
SC27,2023-12-22,18,0,
SC27,2023-12-22,19,0,
SC27,2023-12-22,20,0,
SC27,2023-12-22,21,0,
SC27,2023-12-22,22,0,
SC27,2023-12-22,23,1.894848399,
SC27,2023-12-23,0,0,
SC27,2023-12-23,1,0,
SC27,2023-12-23,2,0,
SC27,2023-12-23,3,0,
SC27,2023-12-23,4,0,
SC27,2023-12-23,5,0,
SC27,2023-12-23,6,0,
SC27,2023-12-23,7,0,
SC27,2023-12-23,8,0,
SC27,2023-12-23,9,0,
SC27,2023-12-23,10,0,
SC27,2023-12-23,11,0,
SC27,2023-12-23,12,0,
SC27,2023-12-23,13,0,
SC27,2023-12-23,14,0,
SC27,2023-12-23,15,0,
SC27,2023-12-23,16,0,
SC27,2023-12-23,17,0,
SC27,2023-12-23,18,0,
SC27,2023-12-23,19,2.065663509,
SC27,2023-12-23,20,0,
SC27,2023-12-23,21,0,
SC27,2023-12-23,22,0,
SC27,2023-12-23,23,1.268427039,
SC27,2023-12-24,0,0,
SC27,2023-12-24,1,0,
SC27,2023-12-24,2,0,
SC27,2023-12-24,3,0,
SC27,2023-12-24,4,0,
SC27,2023-12-24,5,0,
SC27,2023-12-24,6,0,
SC27,2023-12-24,7,0,
SC27,2023-12-24,8,0,
SC27,2023-12-24,9,0,
SC27,2023-12-24,10,0,
SC27,2023-12-24,11,0,
SC27,2023-12-24,12,0,
SC27,2023-12-24,13,0,
SC27,2023-12-24,14,0,
SC27,2023-12-24,15,0,
SC27,2023-12-24,16,0,
SC27,2023-12-24,17,0,
SC27,2023-12-24,18,0,
SC27,2023-12-24,19,1.970534149,
SC27,2023-12-24,20,0,
SC27,2023-12-24,21,0,
SC27,2023-12-24,22,0,
SC27,2023-12-24,23,1.937379309,
SC27,2023-12-25,0,0,
SC27,2023-12-25,1,0,
SC27,2023-12-25,2,0,
SC27,2023-12-25,3,0,
SC27,2023-12-25,4,0,
SC27,2023-12-25,5,0,
SC27,2023-12-25,6,0,
SC27,2023-12-25,7,0,
SC27,2023-12-25,8,0,
SC27,2023-12-25,9,0,
SC27,2023-12-25,10,0,
SC27,2023-12-25,11,0,
SC27,2023-12-25,12,0,
SC27,2023-12-25,13,0,
SC27,2023-12-25,14,0,
SC27,2023-12-25,15,0,
SC27,2023-12-25,16,0,
SC27,2023-12-25,17,0,
SC27,2023-12-25,18,0,
SC27,2023-12-25,19,0,
SC27,2023-12-25,20,0,
SC27,2023-12-25,21,0,
SC27,2023-12-25,22,0,
SC27,2023-12-25,23,2.107354039,
SC27,2023-12-26,0,0,
SC27,2023-12-26,1,0,
SC27,2023-12-26,2,0,
SC27,2023-12-26,3,0,
SC27,2023-12-26,4,0,
SC27,2023-12-26,5,0,
SC27,2023-12-26,6,0,
SC27,2023-12-26,7,0,
SC27,2023-12-26,8,0,
SC27,2023-12-26,9,0,
SC27,2023-12-26,10,0,
SC27,2023-12-26,11,0,
SC27,2023-12-26,12,0,
SC27,2023-12-26,13,0,
SC27,2023-12-26,14,0,
SC27,2023-12-26,15,0,
SC27,2023-12-26,16,0,
SC27,2023-12-26,17,0,
SC27,2023-12-26,18,0,
SC27,2023-12-26,19,0.393999969,
SC27,2023-12-26,20,0,
SC27,2023-12-26,21,0,
SC27,2023-12-26,22,0,
SC27,2023-12-26,23,7.495133589,
SC27,2023-12-27,0,0,
SC27,2023-12-27,1,0,
SC27,2023-12-27,2,0,
SC27,2023-12-27,3,0,
SC27,2023-12-27,4,0,
SC27,2023-12-27,5,0,
SC27,2023-12-27,6,0,
SC27,2023-12-27,7,0,
SC27,2023-12-27,8,0,
SC27,2023-12-27,9,0,
SC27,2023-12-27,10,0,
SC27,2023-12-27,11,0,
SC27,2023-12-27,12,0,
SC27,2023-12-27,13,0,
SC27,2023-12-27,14,0,
SC27,2023-12-27,15,0,
SC27,2023-12-27,16,0,
SC27,2023-12-27,17,0,
SC27,2023-12-27,18,0,
SC27,2023-12-27,19,4.489061639,
SC27,2023-12-27,20,0,
SC27,2023-12-27,21,0,
SC27,2023-12-27,22,0,
SC27,2023-12-27,23,4.653889389,
SC27,2023-12-28,0,0,
SC27,2023-12-28,1,0,
SC27,2023-12-28,2,0,
SC27,2023-12-28,3,0,
SC27,2023-12-28,4,0,
SC27,2023-12-28,5,0,
SC27,2023-12-28,6,0,
SC27,2023-12-28,7,0,
SC27,2023-12-28,8,0,
SC27,2023-12-28,9,0,
SC27,2023-12-28,10,0,
SC27,2023-12-28,11,0,
SC27,2023-12-28,12,0,
SC27,2023-12-28,13,0,
SC27,2023-12-28,14,0,
SC27,2023-12-28,15,0,
SC27,2023-12-28,16,0,
SC27,2023-12-28,17,0,
SC27,2023-12-28,18,0,
SC27,2023-12-28,19,0,
SC27,2023-12-28,20,0,
SC27,2023-12-28,21,0,
SC27,2023-12-28,22,0,
SC27,2023-12-28,23,3.402734989,
SC27,2023-12-29,0,0,
SC27,2023-12-29,1,0,
SC27,2023-12-29,2,0,
SC27,2023-12-29,3,0,
SC27,2023-12-29,4,0,
SC27,2023-12-29,5,0,
SC27,2023-12-29,6,0,
SC27,2023-12-29,7,0,
SC27,2023-12-29,8,0,
SC27,2023-12-29,9,0,
SC27,2023-12-29,10,0,
SC27,2023-12-29,11,0,
SC27,2023-12-29,12,0,
SC27,2023-12-29,13,0,
SC27,2023-12-29,14,0,
SC27,2023-12-29,15,0,
SC27,2023-12-29,16,0,
SC27,2023-12-29,17,0,
SC27,2023-12-29,18,0,
SC27,2023-12-29,19,0,
SC27,2023-12-29,20,0,
SC27,2023-12-29,21,0,
SC27,2023-12-29,22,0,
SC27,2023-12-29,23,2.681726849,
SC27,2023-12-30,0,0,
SC27,2023-12-30,1,0,
SC27,2023-12-30,2,0,
SC27,2023-12-30,3,0,
SC27,2023-12-30,4,0,
SC27,2023-12-30,5,0,
SC27,2023-12-30,6,0,
SC27,2023-12-30,7,0,
SC27,2023-12-30,8,0,
SC27,2023-12-30,9,0,
SC27,2023-12-30,10,0,
SC27,2023-12-30,11,0,
SC27,2023-12-30,12,0,
SC27,2023-12-30,13,0,
SC27,2023-12-30,14,0,
SC27,2023-12-30,15,0,
SC27,2023-12-30,16,0,
SC27,2023-12-30,17,0,
SC27,2023-12-30,18,0,
SC27,2023-12-30,19,0.029545709,
SC27,2023-12-30,20,0,
SC27,2023-12-30,21,0,
SC27,2023-12-30,22,0,
